"SOURCE","TARGET","tweet_number"
"winwin4all","realDonaldTrump",1951
"ShannonDCGarret","YouTube",1952
"kevharn","YouTube",1954
"amy_facchinello","YouTube",1955
"Turkilo4","YouTube",1956
"debweb133","AkiraChanArts",1959
"SharonO56858399","YouTube",1962
"JewelersMargo","YouTube",1963
"JewelersMargo","GovRonDeSantis",1963
"JewelersMargo","TrumpWarRoom",1963
"JewelersMargo","SecPompeo",1963
"JewelersMargo","GovMikeHuckabee",1963
"JewelersMargo","marklevinshow",1963
"JewelersMargo","mattgaetz",1963
"JewelersMargo","MelissaAFrancis",1963
"JewelersMargo","IngrahamAngle",1963
"JewelersMargo","LindseyGrahamSC",1963
"JewelersMargo","LevinTV",1963
"JewelersMargo","marcorubio",1963
"2cents4apenny","LaraPatriot",1965
"lisa_scibek","YouTube",1966
"mc_hugh20","YouTube",1967
"MooseMan1956","RealMattCouch",1970
"SandersonNoreen","YouTube",1972
"SandersonNoreen","YouTube",1973
"SandersonNoreen","LegendaryEnergy",1976
"SandersonNoreen","YouTube",1976
"LDagFrisk","YouTube",1977
"dianevalead","YouTube",1978
"dianevalead","realDonaldTrump",1979
"coffeeaddict716","marklevinshow",1986
"coffeeaddict716","realDonaldTrump",1986
"coffeeaddict716","YouTube",1986
"CChristophr154","YouTube",1987
"CChristophr154","YouTube",1988
"RobertW46559984","tylenol",1990
"GratefulBill","YouTube",1992
"TheTicTockMan","YouTube",1993
"TheresaLaRock","YouTube",1995
"paulcrusemusic","realDonaldTrump",1996
"MarbleMakes","m_montuori",1999
"MarbleMakes","HillaryClinton",1999
"the_butcher","Revolution_IRL",2004
"the_butcher","Im_in_1984",2005
"KatherineTeine1","YouTube",2007
"KJ57025370","Annakhait",2008
"lp4392","YouTube",2011
"blustanley","YouTube",2013
"NavedJafri_BOO","AkiraChanArts",2017
"csinut1","realDonaldTrump",2021
"csinut1","RudyGiuliani",2021
"csinut1","TomFitton",2021
"csinut1","Project_Veritas",2021
"csinut1","GoodDog94619152",2021
"csinut1","seanhannity",2021
"csinut1","IngrahamAngle",2021
"csinut1","OANN",2021
"Richardfci","realDonaldTrump",2022
"photoking63","YouTube",2027
"WelshPatriot74","realDonaldTrump",2028
"WelshPatriot74","RudyGiuliani",2028
"WelshPatriot74","TomFitton",2028
"WelshPatriot74","Project_Veritas",2028
"WelshPatriot74","GoodDog94619152",2028
"WelshPatriot74","seanhannity",2028
"WelshPatriot74","IngrahamAngle",2028
"WelshPatriot74","OANN",2028
"Hopeisfree11","YouTube",2030
"RrAlien","joerogan",2031
"RrAlien","AdamPerryLang",2031
"Kyle12991793","baldheaded_john",2032
"Kyle12991793","victoriasegal22",2032
"Kyle12991793","wingspan21",2032
"Kyle12991793","JackTay79775702",2032
"Kyle12991793","poormansurvivor",2032
"Kyle12991793","seanhannity",2032
"Kyle12991793","TrumpWarRoom",2033
"cherpstravel","YouTube",2036
"DaisyDandelion","EatonRose1",2042
"DaisyDandelion","realDonaldTrump",2042
"kensimonds11","YouTube",2043
"Druid999S","cravecreative",2044
"Druid999S","CC_CRF",2044
"Druid999S","ActforCanada",2044
"Druid999S","99freemind",2044
"Druid999S","MaximeBernier",2044
"Druid999S","MarkFriesen08",2044
"Druid999S","MarkParalovos",2044
"Druid999S","patton6966",2044
"Druid999S","BillyJoyce1976",2044
"Druid999S","BillTufts",2044
"Druid999S","peoplespca",2044
"Druid999S","FaithGoldy",2044
"Druid999S","Derek_FacT",2044
"Druid999S","bimvision",2044
"BeirlSamantha","dbongino",2045
"BeirlSamantha","realDonaldTrump",2045
"BeirlSamantha","IngrahamAngle",2045
"BeirlSamantha","YouTube",2045
"KluckSl","IlhanMN",2046
"VeraArm38940796","YouTube",2047
"rubbyblueblue","YouTube",2048
"GovIzms","YouTube",2052
"GovIzms","realDonaldTrump",2052
"GovIzms","IvankaTrump",2052
"GovIzms","FLOTUS",2052
"GovIzms","EricTrump",2052
"GovIzms","DonaldJTrumpJr",2052
"kjon1234561234","realDonaldTrump",2053
"patsworldnews","YouTube",2056
"zulfiali3","AVMikhailova",2057
"zulfiali3","davidicke",2058
"zulfiali3","KateShemirani",2059
"Julian57110360","gemmaod1",2062
"texasmom2many","Liz_Wheeler",2064
"texasmom2many","OutIn2020",2064
"angrycanuck3","YouTube",2065
"BrexitLalaland","Nigel_Farage",2066
"BrexitLalaland","JohnMappin",2066
"BrexitLalaland","MarlboroughOf",2066
"BrexitLalaland","geordiegreig",2066
"paulderby11","realDonaldTrump",2068
"MultifamilyAce","YouTube",2070
"Prayingrosary","LisaMei62",2071
"Cleopat69731353","Nigel_Farage",2072
"Cleopat69731353","JohnMappin",2072
"Cleopat69731353","MarlboroughOf",2072
"Cleopat69731353","geordiegreig",2072
"cmthomas770","YouTube",2073
"cmthomas770","YouTube",2074
"kelperfectpix","robertrobq",2075
"kelperfectpix","laurabona",2075
"kelperfectpix","mikewolfpack100",2077
"kelperfectpix","POTUS",2077
"kelperfectpix","RealJamesWoods",2077
"kelperfectpix","Crux41507251",2077
"kelperfectpix","realDonaldTrump",2077
"kelperfectpix","AZgirl4Trump",2077
"kelperfectpix","JesseBWatters",2078
"tseaandland","realDonaldTrump",2079
"CyrusVii","PROTARGA",2080
"jstigall98","realDonaldTrump",2081
"ElviraJey","YouTube",2083
"shiatsushaman","realDonaldTrump",2086
"RLibtards","YouTube",2087
"dondeago14","YouTube",2089
"mikes0205","YouTube",2090
"cwarden1","YouTube",2091
"tammiepipgras","YouTube",2093
"sixduice","YouTube",2099
"krucialnuera","BaronDestructo",2100
"marnoldlv","realDonaldTrump",2101
"Beverly4","YouTube",2102
"sheryl91125788","YouTube",2103
"NONONOEU","Alinherts",2105
"NONONOEU","MrMasonMills",2105
"faster34me","NC_Governor",2106
"faster34me","SecMandyCohen",2106
"TammiAEdwards","SheilaHolm",2109
"SirBata","YouTube",2113
"emechler","YouTube",2114
"JanPaulPinto1","Watchman61088",2115
"JanPaulPinto1","BeholdIsrael",2115
"nancysch5","YouTube",2117
"tazerjes","YouTube",2118
"lynnettemarie14","YouTube",2119
"KDNlovesGod","YouTube",2121
"justsayes","YouTube",2123
"bbcregular","realDonaldTrump",2124
"bbcregular","RudyGiuliani",2124
"bbcregular","TomFitton",2124
"bbcregular","Project_Veritas",2124
"bbcregular","GoodDog94619152",2124
"bbcregular","seanhannity",2124
"bbcregular","IngrahamAngle",2124
"bbcregular","OANN",2124
"chazndave1978","SDumas1",2126
"chazndave1978","BeachMilk",2126
"PatriciaOvsian1","POTUS",2128
"StefLee97919633","BaddCompani",2135
"StefLee97919633","IlhanMN",2137
"BNALady","YouTube",2138
"napernurse","maddow",2139
"napernurse","YouTube",2139
"samantha_nurse","SidewaysFerrari",2140
"samantha_nurse","IngrahamAngle",2140
"samantha_nurse","DrJudyAMikovits",2140
"mgilani9","YouTube",2144
"Roger17126346","FMesstm",2147
"kmmcnabb_phd","LisaMei62",2148
"BoAsciu","liarDonaldTrump",2151
"BoAsciu","DeAnna4Congress",2151
"mairn_pap","miriwood",2153
"mairn_pap","Ian56789",2153
"babe_freedom","YouTube",2158
"RealNiteWatcher","YouTube",2159
"valleenie","YouTube",2160
"NickWat09828106","realDonaldTrump",2161
"DonnaLavin7","YouTube",2162
"MCanttel","jim_desmond",2163
"MCanttel","dianne_jacob",2163
"EmilyGruenhagen","realDonaldTrump",2165
"EmilyGruenhagen","YouTube",2165
"bill81487775","globalnewsto",2166
"Janis20550455","YouTube",2167
"christakamga","99freemind",2169
"patriotborn000","washingtonpost",2170
"VV85767417","seattlemama2329",2173
"VV85767417","mspatricia317",2173
"VV85767417","seattlemama2329",2174
"VV85767417","mspatricia317",2174
"john_henry68","BillGates",2175
"john_henry68","YouTube",2175
"Keith40539137","Nigel_Farage",2176
"Keith40539137","JohnMappin",2176
"NEBodner","nypost",2177
"NEBodner","Barnes_Law",2177
"Joanne98474738","KTHopkins",2178
"Joanne98474738","YouTube",2179
"bulldog19831","YouTube",2180
"bulldog19831","DonaldJTrumpJr",2180
"bulldog19831","TeamTrump",2180
"TOPKristopher","GrottoSteven",2181
"HA_Djursland","YouTube",2182
"loohye","YouTube",2184
"FreedomWillCost","j082298",2186
"la2jbay","YouTube",2187
"atausakuma","realDonaldTrump",2189
"atausakuma","YouTube",2189
"babylon_cat","YouTube",2190
"wlsfargo","YouTube",2194
"michelletickell","LisaMei62",2196
"clarc919","Inevitable_ET",2197
"clarc919","YouTube",2197
"clarc919","YouTube",2198
"48TrumpGirl","YouTube",2199
"48TrumpGirl","YouTube",2200
"48TrumpGirl","YouTube",2201
"chia15e","YouTube",2202
"Silentmorning90","YouTube",2203
"kevin01012506","YouTube",2205
"ncmaybelle","YouTube",2207
"the_chrissyfred","GodAwfulMovies",2208
"the_chrissyfred","Noah_Lugeons",2208
"MethvinAmy","YouTube",2209
"nuttnuttstandr1","YouTube",2212
"APankowicz","YouTube",2213
"Aulstrue","YouTube",2214
"AaronJ34633889","LisaMei62",2217
"GramkaKelly","LisaMei62",2221
"BJoyMcG","YouTube",2222
"sklauber1953","LisaMei62",2223
"lgfocus","scientificecon",2224
"ColtStock","schwabbbbbb",2225
"barrykind","YouTube",2226
"davebolland1","OffGuardian0",2228
"davebolland1","VanessaBeeley",2228
"davebolland1","EvaKBartlett",2228
"davebolland1","elleprovocateur",2228
"davebolland1","Charlotte3003G",2228
"davebolland1","Banjomarla",2228
"davebolland1","21WIRE",2228
"IshaRNBSN","realDonaldTrump",2229
"IshaRNBSN","RudyGiuliani",2229
"IshaRNBSN","TomFitton",2229
"IshaRNBSN","Project_Veritas",2229
"IshaRNBSN","GoodDog94619152",2229
"IshaRNBSN","seanhannity",2229
"IshaRNBSN","IngrahamAngle",2229
"IshaRNBSN","OANN",2229
"gracoeeee","YouTube",2230
"RWM1953","JHTreyIII",2231
"RWM1953","Educati0n4Libs",2231
"JudCharlton","YouTube",2232
"JudCharlton","YouTube",2233
"DeePink19924837","YouTube",2235
"ola_juliussen","YouTube",2236
"Acadiansheperd","YouTube",2237
"h_shawnda","YouTube",2242
"DavidHi00188396","ScottAdamsSays",2245
"la_cates","FrankFabian63",2246
"la_cates","la_cates",2246
"drandall47","YouTube",2247
"scottrogers1972","YouTube",2248
"Kweltin","YouTube",2250
"Fizzle24","HaydenH70944241",2251
"Fizzle24","wfaa",2251
"geiger_les","YouTube",2252
"nrsflgd04","YouTube",2253
"Boluxd420","YouTube",2254
"magiclg7","YouTube",2256
"GaryBateman1","YouTube",2257
"scottlindsey","YouTube:",2261
"scottlindsey","YouTube",2262
"DianeLeo","Rectitude20",2263
"DianeLeo","DrJudyAMikovits",2263
"DianeLeo","YouTube",2264
"CanadianPaprika","cravecreative",2265
"CanadianPaprika","CC_CRF",2265
"CanadianPaprika","ActforCanada",2265
"CanadianPaprika","99freemind",2265
"CanadianPaprika","MaximeBernier",2265
"CanadianPaprika","MarkFriesen08",2265
"CanadianPaprika","MarkParalovos",2265
"CanadianPaprika","patton6966",2265
"CanadianPaprika","BillyJoyce1976",2265
"CanadianPaprika","BillTufts",2265
"CanadianPaprika","peoplespca",2265
"CanadianPaprika","FaithGoldy",2265
"CanadianPaprika","Derek_FacT",2265
"CanadianPaprika","bimvision",2265
"ChrisLaPalme1","realDonaldTrump",2266
"DaveTysinger","Gaytheist4",2267
"DaveTysinger","wjz",2267
"JoanneJema","MeltdownWRIF",2268
"Styxman500","john_sipher",2269
"Styxman500","NatSecLisa",2269
"tabbkitty","YouTube",2273
"DavidIa98766513","Alexis_Cossette",2274
"IGROWMYOWN1","Tony__Heller",2276
"Cassia3Miller","OffGuardian0",2278
"Cassia3Miller","VanessaBeeley",2278
"Cassia3Miller","EvaKBartlett",2278
"Cassia3Miller","elleprovocateur",2278
"Cassia3Miller","Charlotte3003G",2278
"Cassia3Miller","Banjomarla",2278
"Cassia3Miller","21WIRE",2278
"Cassia3Miller","clarkeMicah",2279
"Cassia3Miller","vision_launch",2279
"Wayne952","thehill",2283
"MartinaCartwri2","YouTube",2284
"Trilla57","ltsOnlyBecky",2285
"Trilla57","Lvstarlet64",2285
"Trilla57","Franklin_Graham",2285
"canada_rj","FranksBullitts",2288
"canada_rj","YouTube",2289
"Doishka1","realDonaldTrump",2296
"Doishka1","2runtherace",2296
"Doishka1","TheSharpEdge1",2296
"Doishka1","KarluskaP",2296
"Doishka1","Scavino45",2296
"echo3juliet","FrankFabian63",2297
"echo3juliet","la_cates",2297
"joni46231","YouTube",2298
"Uranian39","LouDobbs",2300
"MarieFrederik1","JHTreyIII",2303
"MarieFrederik1","Educati0n4Libs",2303
"MPrancer","YouTube",2305
"Rue0708RT","RueRT0708",2306
"AmiesOutTheBox","YouTube",2308
"lloyd4man","YouTube",2314
"sherze1","YouTube",2316
"GuidaRick","YouTube",2318
"RubberD91792492","YouTube",2319
"WilliamArnold45","theCindyAnn",2320
"WilliamArnold45","SenSchumer",2320
"WilliamArnold45","JoeBiden",2321
"WilliamArnold45","theCindyAnn",2321
"kambi_nassir","washingtonpost",2322
"k2mcintosh","YouTube.",2324
"RubyStone1951","jamiedlux",2326
"briancowper","YouTube",2327
"zoomlilly","Nigel_Farage",2328
"zoomlilly","JohnMappin",2328
"zoomlilly","MarlboroughOf",2328
"zoomlilly","geordiegreig",2328
"morcreed6","qlactaka",2329
"morcreed6","JuYeonKimTV",2329
"morcreed6","KPEJFOX24News",2329
"morcreed6","Big2News",2329
"morcreed6","EarthsAngel555",2330
"morcreed6","EntheosShines",2330
"PatriciaEagle","KarluskaP",2332
"nancymae11","YouTube",2333
"jklewis71","YouTube",2336
"hillbilly0408","YouTube",2339
"KreJennifer","Nigel_Farage",2340
"KreJennifer","JohnMappin",2340
"FLNJ312","realDonaldTrump",2344
"FLNJ312","MarkMeadows",2344
"FLNJ312","marklevinshow",2344
"FLNJ312","seanhannity",2344
"Gifted2G","tribunal_watch",2348
"Gifted2G","CathySteinberg2",2348
"DanielKalisz3","YouTube",2349
"tatreeves63","MeltdownWRIF",2354
"SueCar11","ltsOnlyBecky",2359
"SueCar11","Lvstarlet64",2359
"SueCar11","Franklin_Graham",2359
"SueCar11","timetravelStu",2360
"SueCar11","DebiKrause20",2360
"SueCar11","FoxNews",2360
"JackNationalist","tweetheart717",2361
"JackNationalist","Spin_Assassin",2361
"JackNationalist","Qwarrior15",2362
"JackNationalist","BeverlyTymchuk",2362
"JackNationalist","cravecreative",2363
"JackNationalist","CC_CRF",2363
"JackNationalist","ActforCanada",2363
"JackNationalist","99freemind",2363
"JackNationalist","MaximeBernier",2363
"JackNationalist","MarkFriesen08",2363
"JackNationalist","MarkParalovos",2363
"JackNationalist","patton6966",2363
"JackNationalist","BillyJoyce1976",2363
"JackNationalist","BillTufts",2363
"JackNationalist","peoplespca",2363
"JackNationalist","FaithGoldy",2363
"JackNationalist","Derek_FacT",2363
"JackNationalist","bimvision",2363
"JackNationalist","KarluskaP",2365
"GiockAki","YouTube",2367
"spenc_burk","YouTube",2369
"ugotGod","common",2371
"ugotGod","RepAOC",2374
"truthseeker565","YouTube",2388
"CoillteKern","gemmaod1",2390
"mymeditrax","EmeraldRobinson",2391
"mymeditrax","SallyGirlUSA",2392
"mymeditrax","washingtonpost",2392
"MichaelBendall7","YouTube",2397
"CactusFlower_1","YouTube",2398
"luvbecstyle","DrJudyAMikovits⁩",2399
"robiflorea03","YouTube",2400
"cafe_health","MB58882304",2401
"SZKUSA","YouTube",2402
"zampij","YouTube",2403
"Tami718","YouTube",2405
"Sundncefn","YouTube",2406
"Sundncefn","Sundncefn",2408
"JanSilverMaple1","YouTube",2409
"SarahLuvsJames","YouTube",2412
"jinxkies","WCVB",2413
"jinxkies","WCVB",2414
"jinxkies","WCVB",2415
"MAGACovfefe711","YouTube",2419
"MAGACovfefe711","YouTube",2420
"YahooGareth","Nigel_Farage",2421
"YahooGareth","JohnMappin",2421
"bryttan77","burgessvillian",2423
"bryttan77","spikestabber",2423
"bryttan77","aaronkma1",2423
"saoirse_alainn","YouTube",2424
"Ignatiusone","michiganprobz",2428
"Ignatiusone","SenGillibrand",2429
"Ignatiusone","MoveOn",2429
"Ignatiusone","JoeNBC",2430
"Ignatiusone","TheDemCoalition",2430
"ZfR1p","burgessvillian",2433
"ZfR1p","spikestabber",2433
"ZfR1p","aaronkma1",2433
"fanfan21","cravecreative",2434
"fanfan21","CC_CRF",2434
"fanfan21","ActforCanada",2434
"fanfan21","99freemind",2434
"fanfan21","MaximeBernier",2434
"fanfan21","MarkFriesen08",2434
"fanfan21","MarkParalovos",2434
"fanfan21","patton6966",2434
"fanfan21","BillyJoyce1976",2434
"fanfan21","BillTufts",2434
"fanfan21","peoplespca",2434
"fanfan21","FaithGoldy",2434
"fanfan21","Derek_FacT",2434
"fanfan21","bimvision",2434
"LBInani","realDonaldTrump",2440
"LBInani","YouTube",2441
"Kellytheoillady","YouTube",2442
"PaulKnowsAll2","PaulKnowsAll2",2443
"PaulKnowsAll2","ZubSpike",2443
"neuro7plastic","YouTube",2444
"openthebooksaus","scrowder",2446
"openthebooksaus","RitaPanahi",2446
"bettyisbusy","pantomath__",2447
"bettyisbusy","JeffreyGuterman",2447
"bettyisbusy","realDonaldTrump",2447
"bettyisbusy","FoxNews",2447
"gruntledmomma","KarluskaP",2448
"burgessvillian","burgessvillian",2450
"burgessvillian","spikestabber",2450
"burgessvillian","aaronkma1",2450
"niknaturallynik","DrJudyAMikovits",2452
"niknaturallynik","YouTube",2452
"IanKRussell1","YouTube",2456
"Shopgirl4592","YouTube",2457
"Kimberl79670658","YouTube",2463
"LoveTranceAnnL","realDonaldTrump",2464
"LoveTranceAnnL","YouTube",2464
"ACMedia_x2","hummingbird5225",2466
"ACMedia_x2","TheJusticeDept",2466
"roszrumour","darkjournalist",2468
"s_kupp","MeltdownWRIF",2473
"gina122963","YouTube",2481
"usmade1001","YouTube",2482
"angelheart11_11","PaulKnowsAll2",2484
"angelheart11_11","ZubSpike",2484
"JSweetz09","YouTube",2485
"Cat82500134","realDonaldTrump⁩",2486
"Cat82500134","FLOTUS⁩",2486
"Cat82500134","greggutfeld⁩",2486
"Cat82500134","JesseBWatters⁩",2486
"Cat82500134","dagenmcdowell⁩",2486
"gal1962","YouTube",2487
"HpTombstone","YouTube",2489
"WaitingLord","YouTube",2490
"T3MAN_72","MichaelRapaport",2491
"JmWatty4","YouTube",2495
"RueRT0708","RueRT0708",2497
"meurso64","YouTube",2498
"M_Douglass64","YouTube",2499
"CelesteHerget","abc7breaking",2500
"CelesteHerget","abc7breaking",2502
"CelesteHerget","jdmiles11",2504
"CelesteHerget","CBS11Andrea",2504
"CelesteHerget","SidneyPowell1",2504
"CelesteHerget","Barnes_Law",2504
"CelesteHerget","POTUS",2504
"CelesteHerget","TheJusticeDept",2504
"JoWazzoo","Ilhan",2506
"RockNRoll761","YouTube",2508
"RockNRoll761","YouTube",2509
"rue0708","RueRT0708",2510
"countyguard","YouTube",2511
"dapapabear420","cravecreative",2516
"dapapabear420","CC_CRF",2516
"dapapabear420","ActforCanada",2516
"dapapabear420","99freemind",2516
"dapapabear420","MaximeBernier",2516
"dapapabear420","MarkFriesen08",2516
"dapapabear420","MarkParalovos",2516
"dapapabear420","patton6966",2516
"dapapabear420","BillyJoyce1976",2516
"dapapabear420","BillTufts",2516
"dapapabear420","peoplespca",2516
"dapapabear420","FaithGoldy",2516
"dapapabear420","Derek_FacT",2516
"dapapabear420","bimvision",2516
"WendyPa37526581","YouTube",2517
"BabycakesCarol","YouTube",2522
"cmcintosha903","YouTube",2523
"TuriusUSA","YouTube",2524
"mapad1888","GerardBattenUK",2527
"mapad1888","jamiedlux",2528
"mapad1888","lippybynature",2529
"mapad1888","Jamie6815",2529
"mapad1888","JohnMappin",2529
"mapad1888","BorisJohnson",2529
"Adi1980123","ScottMorrisonMP",2531
"christyw884","YouTube",2533
"KelhoonMclugnut","YouTube",2535
"OlscampPam","YouTube",2536
"OlscampPam","YouTube",2537
"Dovelady23","realDonaldTrump",2539
"Dovelady23","DavidMuir",2539
"Dovelady23","ABCWorldNews",2539
"EllieMaeOutWest","Rick_Pescatore",2540
"Collinson_SNL","YouTube",2541
"Mary65264888","YouTube",2543
"salazmic","YouTube",2547
"AnneReedy8","YouTube",2549
"Disneyoda","ShotsRangOut",2550
"Disneyoda","BlueSea1964",2550
"Disneyoda","YouTube",2550
"DUPDAWG","YouTube",2551
"ArleneFarrowgal","YouTube",2554
"pazos_marsha","YouTube",2556
"Lpoolfc007","YouTube",2562
"KaziKearse1","YouTube",2563
"KaziKearse1","YouTube",2564
"mullins10_kevin","AkiraChanArts",2566
"mullins10_kevin","DrJudyAMikovits",2566
"mullins10_kevin","AkiraChanArts",2567
"TimTully9","truthserum4all",2571
"TimTully9","liltilgerlil",2571
"TimTully9","RedPilledisBACK",2571
"TimTully9","AmericAnon57",2571
"TimTully9","RedDragonFly19",2571
"TimTully9","EYEDROPMEDIA",2571
"TimTully9","robin_ked",2571
"TimTully9","donnie_maga",2571
"TimTully9","XHawk80",2571
"TimTully9","DRottiemom",2571
"TimTully9","bbl58",2571
"TimTully9","tanksmom2000",2571
"TimTully9","WWG1WGA",2571
"TimTully9","hollylandes",2571
"TimTully9","BPPope",2571
"TimTully9","GregoryJHall1",2571
"TimTully9","QArmyInfo",2571
"TimTully9","HEAVENSARMY4",2571
"TimTully9","TomFitton",2571
"TimTully9","POTUS",2571
"TimTully9","TrumpCanuck",2571
"sabreaxe","YouTube",2573
"aronthefirst","YouTube",2574
"sarah_saf111580","YouTube",2579
"BC_ChattTN","YouTube",2580
"justonepatriot","YouTube",2581
"justonepatriot","KarluskaP",2582
"justonepatriot","KarluskaP",2583
"JoyceAMRa","DrButtar",2584
"FrankRizzo7777","YouTube",2592
"tracy04801909","DrNicoleM",2594
"LeggieroVivace","realDonaldTrump",2597
"LeggieroVivace","YouTube",2597
"ForGodAndKing","finguys",2598
"ForGodAndKing","HarmlessYardDog",2598
"ForGodAndKing","RadicalCath",2598
"Leelee13207832","realDonaldTrump",2599
"thecleangrape","DrJudyAMikovits",2604
"thecleangrape","DemocratFed",2604
"thecleangrape","realDonaldTrump",2604
"thecleangrape","TinaAguayotv",2604
"thecleangrape","janericbrand",2605
"thecleangrape","BetteMidler",2606
"thecleangrape","BetteMidler",2607
"thecleangrape","StefanNovaa",2608
"thecleangrape","BetteMidler",2608
"ColinGRoss","YouTube",2609
"KLouie70","globalnews",2615
"RedBird74003923","YouTube",2616
"DaveeEPayne","YouTube",2618
"rrrrsmith151","JesseBWatters",2621
"Testore_Gianni","stinamariaxo",2622
"Testore_Gianni","NatashaHynes",2622
"ouchinagirl","YouTube",2623
"IreDixx","YouTube",2625
"LadyLibertyInEx","YouTube",2626
"PMNOrlando","YouTube",2630
"Tuuksy","TheSharpEdge1",2635
"maniseku","LouDobbs",2636
"rni2137","YouTube",2643
"LillianKrajenka","YouTube",2645
"SethWillson","YouTube",2648
"EuniceCoughlin","YouTube",2650
"David91703399","DrTedros",2653
"David91703399","JustinTrudeau",2653
"David91703399","WHO",2653
"JanetByrnes10","YouTube",2658
"MrWheelGun","YouTube",2659
"flygirl45629184","Acosta",2660
"22000Chris","Bobby19682",2661
"22000Chris","GovWhitmer",2661
"wanderlustyogi","EvaKBartlett",2666
"pat_pperkins","YouTube",2667
"Fl0nk5","YouTube",2668
"sjoycemichel","YouTube",2669
"txwyokcowgirl","Q172018",2671
"txwyokcowgirl","WelshPatriot74",2671
"txwyokcowgirl","realDonaldTrump",2671
"KaraMar111","YouTube",2675
"RichCowe","AkiraChanArts",2676
"Gail94095105","realDonaldTrump",2678
"small1988","Come_On_Ground",2679
"small1988","apathystinks",2679
"small1988","shannshaann",2679
"small1988","Dinkeldash",2679
"small1988","Terio818",2679
"small1988","EWJLang",2679
"small1988","Cracken257",2679
"small1988","cristipaton66",2679
"small1988","tvitzer",2679
"small1988","avocadoatlawnyc",2679
"small1988","MeltdownWRIF",2679
"Thes415","YouTube",2681
"amumanon","ChrisTheBantam",2683
"amumanon","Inevitable_ET",2683
"sylviatella1","YouTube",2684
"Alice87586912","YouTube",2685
"DoeDierzaam","LondonRealTV",2686
"432XRP","YouTube",2688
"MissyJo79","YouTube",2689
"MissyJo79","sxdoc",2690
"justwatchingHEN","YouTube",2693
"Jahovaboy","YouTube",2694
"Canna_Gramma","YouTube",2695
"KeithSelin","YouTube",2698
"GBaddmann","YouTube",2699
"criminaldream","VNotKind",2701
"scottste7","YouTube",2704
"QARSupplies","YouTube",2705
"cyn22292096","YouTube",2706
"EnviroSmartGOP","trailingnumberz",2707
"EnviroSmartGOP","washingtonpost",2707
"stevevr612","YouTube",2713
"jcballard3","YouTube",2715
"ringtheoryLOTR","YouTube",2716
"stan_wolff","BorisJohnson",2718
"MBarns1","YouTube",2720
"snowbunnie2","YouTube",2721
"SpaCityBroker","BoSnerdley",2722
"SpaCityBroker","CBSNews",2722
"hairybird45","YouTube",2727
"kang_kyundae","YouTubeさんから",2729
"313Bentley","realDonaldTrump",2732
"disgruntledtrkr","YouTube",2733
"smeye7","YouTube",2737
"TrailMediaLLC","RealDonaldTrump",2738
"TrailMediaLLC","YouTube",2738
"tim_mangia","YouTube",2739
"FreeUs551","GavinNewsom",2742
"Deals4uBest","dma4him",2746
"Deals4uBest","NoodleSparklez",2746
"Deals4uBest","magaxxoo",2746
"Deals4uBest","boxersforlife",2746
"Deals4uBest","RileyRogue",2746
"Deals4uBest","BibleBeltDarlin",2746
"Deals4uBest","Navy_Lady_45",2747
"Deals4uBest","JordynTrump1",2747
"Deals4uBest","Destiny3650",2747
"Deals4uBest","gonepecan11",2747
"Deals4uBest","OnlyGod4ever",2747
"Deals4uBest","texsundancer",2748
"Deals4uBest","PennyleIFB",2748
"Deals4uBest","darylnelson01",2748
"Deals4uBest","White2to4",2748
"Deals4uBest","ari_russian",2748
"Deals4uBest","TrumpsPitBull",2748
"Deals4uBest","steveavonloor",2749
"Deals4uBest","Tracie0313",2749
"Deals4uBest","realDonaldTrump",2749
"Deals4uBest","USAloveGOD",2750
"Deals4uBest","Julietknows1",2750
"Deals4uBest","CDCgov",2750
"Deals4uBest","WHO",2750
"Deals4uBest","realDonaldTrump",2750
"Deals4uBest","VP",2750
"tr15haw","99freemind",2751
"jayltrout","RealEricCarmen",2752
"jayltrout","HLAurora63",2752
"HostetterGmail","realDonaldTrump⁩",2753
"HostetterGmail","VP⁩",2753
"HostetterGmail","MarkMeadows⁩",2753
"HostetterGmail","seanhannity⁩",2753
"HostetterGmail","IngrahamAngle⁩",2753
"HostetterGmail","TuckerCarlson⁩",2753
"HostetterGmail","LouDobbs⁩",2753
"BonnieGaenzle","YouTube",2754
"Cyndie00270413","realDonaldTrump",2755
"Cyndie00270413","BillGates,",2755
"Cyndie00270413","TheJusticeDept",2755
"ColletteGuinn","YouTube",2756
"Taggart65829617","DavidDavisMP",2759
"Taggart65829617","DavidDavisMP",2761
"Jilleroo_Jo","realDonaldTrump",2763
"labsmanfromPA","kylegriffin1",2766
"shanett11","SalMoanella1",2767
"Reliefrm","liquidlaugh",2773
"Reliefrm","Donnam8470Donna",2773
"Reliefrm","YouTube",2774
"Reliefrm","M2Madness",2775
"Reliefrm","jsolomonReports",2775
"Reliefrm","M2Madness",2775
"Reliefrm","LouDobbs",2776
"Reliefrm","bfraser747",2777
"Reliefrm","gatewaypundit",2777
"Reliefrm","JoeBiden",2778
"Reliefrm","ChuckGrassley",2779
"The_RealTruth18","YouTube",2781
"BlusterPoint","cayce0312",2782
"BlusterPoint","jo4freedom",2782
"BlusterPoint","CBS11Andrea",2782
"BlusterPoint","CBSDFW",2782
"StevenBoone2007","YouTube",2783
"Dan75933310","GregAbbott_TX",2785
"Dan75933310","Gregabbott",2785
"liri57954853","MarkGuraCA",2786
