"SOURCE","TARGET","tweet_number"
"ajh1960","YouTube",27188
"MelissaKalNor","DarlaShine",27189
"Heidirn1","YouTube",27190
"HAILHAIL1887","JWSpry",27193
"HAILHAIL1887","twawki2",27193
"LBI_JIM7","YouTube",27195
"MMAdave69","YouTube",27196
"kenjaques","DrJudyAMikovits",27200
"kenjaques","YouTube",27200
"kenjaques","DrPChouinard",27201
"kenjaques","welovegv",27201
"Debbie55451865","YouTube",27202
"leelu1988","YouTube",27207
"HewallB","YouTube",27212
"karma4Event201","YouTube",27213
"karma4Event201","Emet_or_2020",27214
"karma4Event201","kirstiealley",27214
"dcal4570","YouTube",27217
"dcal4570","YouTube",27218
"ctuton1","YouTube",27219
"WillGSmith1","sleiman_karen",27220
"WillGSmith1","SanDiegoPD",27220
"WillGSmith1","SDMayorsOffice",27220
"melessanzepeda","YouTube",27223
"mlhcromwell16","X22Report",27226
"mlhcromwell16","Manderskim1",27226
"mlhcromwell16","Kevin_Shipp",27227
"mlhcromwell16","KassandraKitson",27227
"Janellelovesjts","YouTube",27229
"Janellelovesjts","realDonaldTrump",27229
"junipersage1","RealEricCarmen",27230
"junipersage1","realdonaldtrump",27231
"junipersage1","YouTube",27231
"bballisgr8","POTUS",27232
"SueCFlorida","YouTube",27233
"PaulAlbersRMD","YouTube",27234
"grannyfortrump","RealEricCarmen",27235
"jlmoore2015","YouTube",27238
"Tammy12070541","YouTube",27239
"Tammy12070541","realDonaldTrump",27239
"luvmesomefreed1","YouTube",27240
"DoorbellJames","YouTube",27241
"discipler12","YouTube",27242
"Flobga","YouTube",27243
"Flobga","YouTube",27244
"gronbachtami99","YouTube",27246
"Doishka1","X22Report",27248
"Doishka1","realDonaldTrump",27249
"KrystalFreelen","YouTube",27250
"Trump4more","YouTube",27253
"southerngal56","YouTube",27256
"MsTX_WWG1WGA","YouTube",27257
"TH3R34LTRUTH","DavidFDodge1",27263
"TH3R34LTRUTH","TH3R34LTRUTH",27263
"TH3R34LTRUTH","civilizedtexan",27263
"TH3R34LTRUTH","JohnEJay6",27263
"TH3R34LTRUTH","avocadoatlawnyc",27263
"TH3R34LTRUTH","MeltdownWRIF",27263
"mjlit_4_justice","Inevitable_ET",27264
"GPaulWatcher","YouTube",27265
"margo2260","YouTube",27269
"DLienhoop","YouTube",27276
"Karla_fishnfun","RealEricCarmen",27278
"douglasmerriman","ACLJ",27282
"douglasmerriman","JaySekulow",27282
"DejaView","YouTube",27284
"DowdEdward","YouTube",27286
"dzdork","CBSNews",27287
"dzdork","CBS_Herridge,",27287
"Debrah38249436","realDonaldTrump",27289
"Cdn_Catechist","DrJudyAMikovits",27291
"Here4Trump2020","YouTube",27295
"Here4Trump2020","POTUS",27296
"Here4Trump2020","realDonaldTrump",27296
"Here4Trump2020","YouTube",27296
"DonnaRe86396356","RealEricCarmen",27299
"joanbuild","YouTube",27300
"alexeissfeldt","LaraLeaTrump",27301
"alexeissfeldt","EricTrump",27301
"alexeissfeldt","DonaldJTrumpJr",27301
"babsie16","wakingtimes",27305
"babsie16","YouTube",27306
"DefenseOn3","joerogan",27309
"Da_DeVo","YouTube",27315
"PeterQuentinSmi","YouTube",27316
"TrkWilson","POTUS",27317
"pickypatriot1","YouTube",27318
"TheRealMrPirate","DrJudyAMikovits",27319
"CStark0722","YouTube",27322
"FiddleWrenGirl","YouTube",27324
"Pamsey55","POTUS",27326
"Susan_Burger","YouTube",27328
"tasha_angelicM","DrJudyAMikovits",27329
"BullyProofMark1","HillaryClinton",27331
"victoriabowles6","YouTube",27332
"glmoe","YouTube",27333
"FreewheelnI","POTUS",27338
"vote_blue2","YouTube",27341
"theFORWARDteam","AkiraChanArts",27342
"theFORWARDteam","kilmeade",27342
"theFORWARDteam","POTUS",27342
"theFORWARDteam","realDonaldTrump",27342
"theFORWARDteam","POTUS",27343
"theFORWARDteam","realDonaldTrump",27343
"theFORWARDteam","AkiraChanArts",27343
"888bkind","ari_russian",27344
"888bkind","JamesOKeefeIII",27345
"888bkind","CarmenFronapfel",27345
"888bkind","realDonaldTrump",27345
"888bkind","seanhannity",27346
"mosch_123","SpeakerPelosi",27352
"lmcdanielsnl101","chelywright",27354
"lmcdanielsnl101","YouTube",27354
"lmcdanielsnl101","realDonaldTrump",27355
"lmcdanielsnl101","YouTube",27355
"nanof4knights","JamesOKeefeIII",27356
"nanof4knights","realDonaldTrump",27356
"lloyd4man","POTUS",27357
"chevytom1968","YouTube",27361
"DEVILDOGSEMPERF","POTUS",27364
"DEVILDOGSEMPERF","realDonaldTrump",27364
"DEVILDOGSEMPERF","YouTube",27364
"JemmaColumba","YouTube",27366
"VetApologist","RealEricCarmen",27367
"EddieMae6","YouTube",27369
"philthese","YouTube",27371
"AishaSeppe","YouTube",27372
"salsalsal6","YouTube",27373
"t_bard81","YouTube",27374
"topshelfmofo","DrJudyAMikovits",27376
"shirleyjcarter7","YouTube",27379
"Brockathy","Vimeo",27380
"rednett","YouTube",27381
"VidyaNadkarni","YouTube",27382
"Newkicks235","OzraeliAvi",27385
"Newkicks235","Inevitable_ET",27385
"Newkicks235","KarluskaP",27385
"Ross_Cappy","DrJudyAMikovits",27386
"BillFetke","YouTube",27388
"WinilaWisam","DrJudyAMikovits",27391
"Calvin76460219","SpeakerPelosi",27393
"TomSporty05","DrJudyAMikovits",27395
"yesmaga2020","Inevitable_ET",27398
"missiolady","YouTube",27402
"h211E19","RealEricCarmen",27404
"lfthst1211","YouTube",27407
"KarenMahan10","Inevitable_ET",27410
"BrendaB98653616","YouTube",27411
"DonnaCastel","YouTube",27414
"ghman101","realDonaldTrump⁩",27419
"Itsme42474875","YouTube",27421
"Fuzzy131277","SkyNews",27422
"Fuzzy131277","Keir_Starmer",27422
"Fuzzy131277","BorisJohnson",27422
"_belle_curve_","YouTube",27423
"_belle_curve_","KennihanS",27424
"_belle_curve_","NorahODonnell",27424
"_belle_curve_","weijia",27424
"MaryamHenein","JamesOKeefeIII",27428
"MaryamHenein","CherryHealthMI",27428
"MaryamHenein","CBSNews",27428
"MaryamHenein","CBSThisMorning",27428
"MaryamHenein","CBS",27428
"MaryamHenein","Potus",27428
"MaryamHenein","Potus",27429
"Totally_America","YouTube",27430
"luv_america4","YouTube",27431
"vickiwinget16","YouTube",27432
"jaywx5","realDonaldTrump",27433
"A_NoT_E","YouTube",27434
"Stagnerp","YouTube",27437
"Catheri71000729","YouTube",27438
"chillinoutahere","YouTube",27439
"orangecountryc1","YouTube",27440
"Toutou131313","YouTube",27441
"Poliver5","CherryHealthMI",27443
"Poliver5","GovWhitmer",27443
"Poliver5","GayleKing",27443
"Poliver5","adrianasdiaz",27443
"iamlanaarcher","YouTube",27444
"Studio59Designs","POTUS",27445
"Studio59Designs","realDonaldTrump",27445
"Studio59Designs","YouTube",27445
"MelKo62","POTUS",27446
"MelKo62","realDonaldTrump",27446
"MelKo62","YouTube",27446
"SagouspeMary","GovAbbott?",27447
"logan_guy3","YouTube",27448
"angel46615","realdonaldtrump",27451
"angel46615","YouTube",27451
"danharley52","DrJudyAMikovits",27456
"PaulaJanL","YouTube",27458
"amagi_libertas","CherryHealthMI",27459
"amagi_libertas","GovWhitmer",27459
"amagi_libertas","GayleKing",27459
"amagi_libertas","adrianasdiaz",27459
"vvvvvvvvvvxv","KamVTV",27460
"HoneyB86457923","YouTube",27461
"CherryDowns18","realdonaldtrump",27462
"CherryDowns18","YouTube",27462
"kstrausburg1","YouTube",27463
"THOMark77","AnnieLiko",27464
"THOMark77","JesseKellyDC",27464
"THOMark77","TuckerCarlson",27464
"THOMark77","FoxNews",27464
"bigchill_LC","FuctupMike",27466
"bigchill_LC","Barnes_Law",27466
"VickiSc48497415","CherryHealthMI",27468
"VickiSc48497415","GovWhitmer",27468
"VickiSc48497415","GayleKing",27468
"VickiSc48497415","adrianasdiaz",27468
"kandaceurban3","LaraLeaTrump",27469
"kandaceurban3","EricTrump",27469
"kandaceurban3","DonaldJTrumpJr",27469
"3speedhub","YouTube",27471
"sbourassa","YouTube",27472
"devildoge9","YouTube",27482
"devildoge9","YouTube",27483
"corness_robert","YouTube",27484
"live4literacy","susanoha",27489
"Mannsmith9","YouTubeEmeraldRobinson",27491
"wlkathy2","YouTube",27492
"DeplorablyAnon1","DrJudyAMikovits",27493
"DeplorablyAnon1","DrJudyAMikovits",27493
"WorstNi79499146","DrJudyAMikovits",27495
"cciPRjan","YouTube",27496
"DavidGarner75","Beatrix_1_Kiddo",27498
"DavidGarner75","thespybrief",27498
"DavidGarner75","Dark_Falcon7",27498
"DavidGarner75","sabrigley",27498
"DavidGarner75","tsb_to",27498
"DavidGarner75","LFredenhall",27498
"DavidGarner75","ecker_recipes",27498
"DavidGarner75","allegoryjohn",27498
"DavidGarner75","AngletonsMerits",27498
"DavidGarner75","SmhJan",27498
"DavidGarner75","avery_vt",27498
"Rayh423","14:20,",27503
"TheMaineTweeter","TheMaineTweeter",27504
"TheMaineTweeter","TheMaineTweeter",27504
"LynneCurrie2","YouTube",27505
"AequitasEt","YouTube",27506
"GeorgeM36699920","realDonaldTrump",27507
"KrystalKinghorn","YouTube",27509
"Metalworks4","DrJudyAMikovits",27511
"JohnLed29366376","YouTube",27514
"JohnLed29366376","YouTube",27515
"JohnLed29366376","YouTube",27516
"JohnLed29366376","YouTube",27517
"elkinsinbox","YouTube",27518
"GriffinLeanda","realDonaldTrump",27519
"GriffinLeanda","YouTube",27519
"iannello7","2LarryJohnson7",27521
"khulsey09","YouTube",27522
"itsyounotme45","YouTube",27523
"PaigeZanco","carmindabrendel",27524
"PaigeZanco","YouTube",27524
"JaimeWalden3","YouTube",27526
"GreggGoodmanson","SaraCarterDC⁩",27528
"GreggGoodmanson","benshapiro⁩",27528
"GreggGoodmanson","guypbenson⁩",27528
"GreggGoodmanson","RubinReport⁩",27528
"GreggGoodmanson","dbongino⁩",27528
"GreggGoodmanson","jordanbpeterson⁩",27528
"GreggGoodmanson","Jim_Jordan⁩",27528
"GreggGoodmanson","AnnCoulter⁩",27528
"GreggGoodmanson","seanhannity⁩",27528
"smack266","YouTube",27529
"sheamom68","WhiteHouse",27531
"sheamom68","POTUS",27531
"Willowlady6","RedPillMaC",27532
"KateyAnn63","DrButtar",27535
"KateyAnn63","BusyDrT",27535
"KateyAnn63","DrJudyAMikovits",27535
"wnbolts","X22Report",27537
"wnbolts","Manderskim1",27537
"Georgia71807621","LindseyGrahamSC",27540
"Georgia71807621","SpeakerPelosi",27541
"Georgia71807621","realDonaldTrump",27542
"Georgia71807621","DavidMuir",27543
"Georgia71807621","TheView",27544
"Georgia71807621","realDonaldTrump",27545
"KidsDrDave","gorskon",27547
"Lyn50694091","FuctupMike",27550
"Lyn50694091","Barnes_Law",27550
"kimfortrump","catturd2",27552
"JackWinfrey4","POTUS",27553
"elizabe63832210","YouTube",27554
"elizabe63832210","DrJudyAMikovits",27555
"Barbara31006495","YouTube",27556
"scottclymer","YouTube",27557
"yvonnecar20","YouTube",27558
"JereDuty","DrJudyAMikovits",27559
"farscape2000","Inevitable_ET",27560
"Humanit37766665","ScotNational",27561
"LarryBrandow","YouTube",27562
"DavidFoxx8","CherryHealthMI",27563
"DavidFoxx8","GovWhitmer",27563
"DavidFoxx8","GayleKing",27563
"DavidFoxx8","adrianasdiaz",27563
"ACH28008685","DrJudyAMikovits",27567
"mc_andrew308","jeremyscahill",27569
"mc_andrew308","AbdulElSayed",27570
"markv84606409","X22Report",27572
"ntwklisa","YouTube",27573
"whodo45","makeitnaschy",27575
"whodo45","Breaking911",27575
"dairymuffin","morethanmySLE",27576
"wrow51","POTUS",27579
"limomangie55","YouTube",27580
"Lyndamathews25","Inevitable_ET",27585
"Lyndamathews25","WeAreCanProud",27586
"mle_anne_","YouTube",27588
"EricMMatheny","CherryHealthMI",27590
"EricMMatheny","GovWhitmer",27590
"EricMMatheny","GayleKing",27590
"EricMMatheny","adrianasdiaz",27590
"Josephd1007","realDonaldTrump",27592
"mary4ce","YouTube",27593
"texasrecks","SenSchumer",27596
"texasrecks","POTUS",27596
"texasrecks","VP",27596
"texasrecks","realDonaldTrump",27597
"texasrecks","RealJamesWoods",27597
"texasrecks","RealCandaceO",27597
"texasrecks","dbongino",27597
"texasrecks","YouTube",27597
"winojanet","brithume",27600
"danawithers1","YouTube",27602
"dougfasho2","APompliano",27603
"001fatalityrate","realDonaldTrump",27604
"leathelioness2","Can2geterdone",27608
"leathelioness2","MarkPietro1",27608
"leathelioness2","__the_Chris",27608
"leathelioness2","sxdoc",27608
"leathelioness2","JVER1",27608
"leathelioness2","POTUS",27608
"megan_ridder18","YouTube",27609
"darkone1","YouTube",27611
"DonnaCook5","realDonaldTrump⁩",27614
"DonnaCook5","VP⁩",27614
"Gruossome","DrJudyAMikovits",27616
"CindyLewis_7","YouTube",27617
"MarcAlarie10","YouTube",27619
"frankyork","YouTube",27620
"CindyCreates","Inevitable_ET",27621
"JohnMappin","DrJudyAMikovits",27622
"Candiland52","DrJudyAMikovits",27624
"yramrenniks","realDonaldTrump⁩",27627
"LolaKB8","X22Report",27628
"LolaKB8","X22Report",27629
"LolaKB8","Manderskim1",27629
"LolaKB8","X22Report",27630
"bigE38116234","seanhannity",27632
"rmh2826","YouTube",27633
"tew_eva","YouTube",27634
"tew_eva","YouTube",27635
"ElizabethDrion","YouTube.",27639
"ElizabethDrion","realDonaldTrump",27639
"Ashlihall99","VincentCrypt46",27643
"Ashlihall99","YouTube",27643
"jscott033_jojo","Kevin_Shipp",27648
"jscott033_jojo","realDonaldTrump",27649
"LaurelRunnels","AlexBerenson",27651
"LaurelRunnels","NYCMayor",27651
"LaurelRunnels","NYPDShea",27651
"LisaNewcomb7","VincentCrypt46",27653
"LisaNewcomb7","YouTube",27653
"morrison1noriko","YouTube",27654
"datguy_therapy","YouTube",27658
"lynnriley14","DrJudyAMikovits",27660
"lynnriley14","jhaleyj56",27660
"lynnriley14","patrickbetdavid",27660
"lu73511250","JonathanTurley",27663
"AlwaysH87072004","KUTV2News",27667
"Wack662","washingtonpost",27668
"DianeLong22","POTUS",27670
"Whitney57721379","YouTube",27674
"CSSRMolly","oneunderscore__",27677
"IPie1903","YouTube",27679
"schafffner","YouTube",27681
"klbguy","YouTube",27684
"1971SteelTown","YouTube",27688
"1971SteelTown","GovMikeDeWine",27689
"sc_jason_usa","PLANDEMIC",27692
"Scorpio4Trump2","POTUS",27698
"Scorpio4Trump2","realDonaldTrump",27698
"Scorpio4Trump2","YouTube",27698
"Scorpio4Trump2","YouTube",27699
"Stephanie_Mieh","DrJudyAMikovits",27700
"whitewolf1961","POTUS",27703
"smootman","DrJudyAMikovits",27704
"13thethe","YouTube",27711
"AceofSp63736304","YouTube",27713
"IzzyPie4","DrJudyAMikovits",27715
"dnae71249590","Indysbest2",27716
"dnae71249590","JoeySalads",27716
"dnae71249590","HillaryClinton",27716
"KarenLi60664670","YouTube",27718
"harryperry15","YouTube",27719
"Inaliberata1","YouTube",27723
"jnwalleye","YouTube",27724
"_Lady_Byrd_","RealEricCarmen",27725
"_Lady_Byrd_","YouTube",27726
"PurgeGlobalists","USlawreview",27727
"PurgeGlobalists","AniloDiako",27727
"PurgeGlobalists","End_TheFederalR",27727
"PurgeGlobalists","Anon__Truther",27727
"PurgeGlobalists","Dragonsoul9Fire",27727
"PurgeGlobalists","cjsienna55",27727
"PurgeGlobalists","ILLUMINATIKILL5",27727
"PurgeGlobalists","idonotComply",27727
"PurgeGlobalists","Lukewearechange",27727
"PurgeGlobalists","AngeloJohnGage",27727
"PurgeGlobalists","Know_More_News",27727
"PurgeGlobalists","Obzerver77",27727
"PurgeGlobalists","whereangelsdare",27727
"PurgeGlobalists","OhRoyalOne",27727
"PurgeGlobalists","Urylle",27727
"PurgeGlobalists","ThomasHansson14",27727
"PurgeGlobalists","Fredthefish2",27727
"PurgeGlobalists","Trutherbotanyo2",27727
"PurgeGlobalists","bs_doe",27727
"PurgeGlobalists","AnonymousSage1",27727
"JOSIE24055239","POTUS",27728
"Ramireza8621","YouTube",27730
"Paul70433122","YouTube",27731
"Paul70433122","realDonaldTrump",27731
"kywillo","DrJudyAMikovits",27732
"kywillo","realDonaldTrump⁩",27733
"Rebecca82589361","YouTube",27734
"Rebecca82589361","seanhannity",27735
"ZoNaCaTs20","YouTube",27737
"FiftyFiftyGirl","jamiedlux",27738
"Bogan1Kevin","YouTube",27741
"Lucy24Smith","YouTube",27746
"AuddyGriggs","realDonaldTrump",27748
"AuddyGriggs","YouTube",27748
"CaliTrumpLady","POTUS",27749
"lindamac12steps","realDonaldTrump⁩",27753
"lindamac12steps","POTUS",27754
"lindamac12steps","realDonaldTrump",27754
"lindamac12steps","YouTube",27754
"madvest","YouTube",27755
"isabellaszabo3","YouTube",27761
"SammanthaTeer","YouTube",27767
"jeff_classen","realDonaldTrump",27768
"pdngrfld","YouTube",27770
"TNbabyboomer","POTUS",27775
"peachylaurey","SenTedCruz",27776
"peachylaurey","YouTube",27776
"peachylaurey","SenTedCruz",27777
"sigchi222","DrJudyAMikovits",27778
"lattegirl1718","DrJudyAMikovits",27779
"pegasusCO99","dbongino",27782
"RedpillingMN","ViacomCBS",27784
"RedpillingMN","Trevornoah",27784
"RedpillingMN","DEADLINE",27784
"SF26262626","YouTube",27785
"PaulaH_R","YouTube",27786
"Sherry40614670","YouTube",27790
"truthandtrustfl","YouTube",27792
"truthandtrustfl","realPolitiDiva",27792
"jetsonken","YouTube",27793
"stgmech","X22Report",27794
"rosiegtz","DrJudyAMikovits",27796
"KatKarma5","AkiraChanArts",27798
"QJarrard","RealEricCarmen",27801
"VersaillesDZine","jgravino",27802
"VersaillesDZine","Wolfiesmom",27802
"bayviewdreamer","YouTube",27803
"Troy83796231","YouTube",27804
"TBoneapart","YouTube",27805
"VioletLightWav1","realDonaldTrump",27806
"pooltablenow","YouTube",27810
"AnnReiger","YouTube",27811
"LissaGilmour","YouTube",27812
"KenDicken","YouTube",27814
"ssolem33","YouTube",27821
"thetrumpetme","YouTube",27822
"javagirlrocks","realDonaldTrump",27823
"javagirlrocks","seanhannity",27823
"javagirlrocks","TuckerCarlson",27823
"javagirlrocks","YouTube",27823
"javagirlrocks","YouTube",27824
"vongeer1","NetworksManager",27825
"vongeer1","BreitbartNews",27825
"vongeer1","OANN",27825
"vongeer1","nytimes",27825
"vongeer1","WashTimes",27825
"vongeer1","BostonGlobe",27825
"vongeer1","sfchronicle",27825
"vongeer1","latimes",27825
"vongeer1","baltimoresun",27825
"vongeer1","NBCPhiladelphia",27825
"vongeer1","News12NJ",27825
"KSGames4_US","YouTube",27826
"BobRoman","realDonaldTrump",27827
"BobRoman","VP",27827
"BobRoman","DonaldJTrumpJr",27827
"BobRoman","POTUS",27827
"BobRoman","IvankaTrump",27827
"BobRoman","FLOTUS",27827
"BobRoman","realDonaldTrump",27828
"BobRoman","VP",27828
"BobRoman","DonaldJTrumpJr",27828
"BobRoman","POTUS",27828
"BobRoman","IvankaTrump",27828
"BobRoman","FLOTUS",27828
"Stanthe9Stanley","YouTube",27829
"deplorableessie","YouTube",27830
"ani_daly","PortraitPBS",27831
"ani_daly","CDCgov",27832
"Donnie60322846","YouTube",27836
"KappersSharon","ChuckCallesto",27837
"blondiej11","YouTube",27839
"Mountaineer2013","Liz_Wheeler",27844
"Mountaineer2013","SenSchumer",27844
"deto_nater","AkiraChanArts",27845
"FreeWillQPatri1","YouTube",27848
"PeterRMare","KJ04515004",27850
"PeterRMare","YouTube",27851
"PeterRMare","YouTube",27852
"CaroOlsen","SheepKnowMore",27853
"BarattaDian","TuckerCarlson",27854
"austin_patriot","YouTube",27856
"austin_patriot","cain_nate",27857
"austin_patriot","YouTube",27857
"austin_patriot","YouTube",27858
"austin_patriot","RealJamesWoods",27858
"austin_patriot","realDonaldTrump",27858
"austin_patriot","DonaldJTrumpJr",27858
"austin_patriot","IngrahamAngle",27858
"austin_patriot","dbongino",27858
"austin_patriot","YouTube",27859
"Datruseeka","YouTube",27865
"1Socalcutie","YouTube",27866
"1Socalcutie","YouTube",27867
"JJNich15","YouTube",27869
"nomadic_hermit","YouTube",27871
"ghostwolfman","YouTube",27872
"PhoenixJournals","Ilhan",27873
"PhoenixJournals","gatewaypundit",27873
"TBlake27067282","YouTube",27876
"dekel2","YouTube",27878
"dekel2","YouTube",27879
"AliceWa32036987","X22Report",27880
"AliceWa32036987","Manderskim1",27880
"AliceWa32036987","X22Report",27881
"SteffanieACL","RealEricCarmen",27882
"AngelaK58469209","Inevitable_ET",27889
"JeanneKiralfy","YouTube",27890
"PhillBachelder","realDonaldTrump",27892
"End_TheFed","realDonaldTrump",27894
"conspirarealist","YouTube",27897
"frances61252113","GovAbbott?",27898
"michell83096935","YouTube",27899
"Frankish_noble","RealEricCarmen",27900
"whatsthedeal82","YouTube",27901
"whatsthedeal82","YouTube",27902
"AlbertJitka","Inevitable_ET",27904
"AlbertJitka","YouTube",27905
"budcool24","cable1265",27906
"jantann7","YouTube",27908
"SheeraDee","YouTube",27910
"gixer232","finguys",27911
"gixer232","HarmlessYardDog",27911
"gixer232","RadicalCath",27911
"gixer232","Inevitable_ET",27913
"trade_daddy","YouTube",27915
"jetpilote1213","Inevitable_ET",27916
"DCinLTown","Inevitable_ET",27917
"DCinLTown","PunishDem1776",27918
"DCinLTown","Inevitable_ET",27919
"DCinLTown","PunishDem1776",27920
"ennykinpa","0301479341",27921
"ennykinpa","dbongino",27921
"ennykinpa","Scavino45",27921
"ennykinpa","POTUS",27921
"ennykinpa","DonaldJTrumpJr",27921
"ennykinpa","Inevitable_ET",27921
"ennykinpa","TruthHammer888",27921
"ennykinpa","cain_nate",27921
"ennykinpa","cjtruth",27921
"kelli_fustos","ImperatorTruth",27925
"aestav513","YouTube",27927
"ColoradoWinds","RealEricCarmen",27932
"richmonddoesit","AkiraChanArts",27935
"richmonddoesit","realDonaldTrump",27935
"richmonddoesit","AmberLyon",27935
"richmonddoesit","joerogan",27935
"richmonddoesit","DanBilzerian",27935
"richmonddoesit","PeterSchiff",27935
"richmonddoesit","officialmcafee",27935
"richmonddoesit","bensemchee",27935
"richmonddoesit","elonmusk",27935
"richmonddoesit","stacyherbert",27935
"richmonddoesit","BrendanSchaub",27935
"willengeljr","YouTube",27936
"JETBaby56","alley167",27940
"JETBaby56","Ohio_Buckeye_US",27940
"KriefLinda","YouTube",27941
"OrigTeslasMuse","YouTube",27943
"OrigTeslasMuse","realPolitiDiva",27943
"smerrittory","realDonaldTrump",27944
"smerrittory","realDonaldTrump",27945
"smerrittory","DonaldJTrumpJr",27945
"smerrittory","seanhannity",27945
"smerrittory","TuckerCarlson",27945
"smerrittory","IngrahamAngle",27945
"JuliePorterj4","seanhannity",27946
"TrumptheGOP","YouTube",27947
"esrun_nurse","FoolsRushian",27950
"esrun_nurse","realDonaldTrump",27950
"Chako1956","AkiraChanArts",27951
"Ruck81293793","YouTube",27952
"tomtjp01","Tombstone1954",27957
"tomtjp01","John_KissMyBot",27958
"tomtjp01","DepolableDuck",27960
"tomtjp01","trumptrain1111",27961
"tomtjp01","chuckwoolery",27962
"nanatoeight","X22Report",27965
"Kim89243144Kim","WayneDupreeShow",27968
"secretnstrange9","POTUS",27972
"nancyweirstadig","justintrudeau",27974
"nancyweirstadig","YouTube",27974
"mcgeebs01","0301479341",27975
"mcgeebs01","dbongino",27975
"mcgeebs01","Scavino45",27975
"mcgeebs01","POTUS",27975
"mcgeebs01","DonaldJTrumpJr",27975
"mcgeebs01","Inevitable_ET",27975
"mcgeebs01","TruthHammer888",27975
"mcgeebs01","cain_nate",27975
"mcgeebs01","cjtruth",27975
"Athene18","YouTube",27976
"marsvilt","washingtonpost",27977
"Wayne952","dbongino",27978
"chaccco","AkiraChanArts",27979
"LucyMatilda7","YouTube",27981
"dave_paragon2","POTUS",27982
"jackbriant","POTUS",27987
"deb7777s","YouTube",27988
"HaleyDBaker11","YouTube",27991
"BeanK511","YouTube",27992
"BeanK511","realPolitiDiva",27992
"BeanK511","YouTube",27994
"half98","YouTube",27998
"jrpellegrino42","YouTube",27999
"Gigi8131","YouTube",28000
"REBIVSceuben","YouTube",28004
"LarryYeiser","YouTube",28006
"7counting","AlexBerenson",28007
"7counting","YouTube",28008
"19fisherman59","DudaPhillis",28012
"19fisherman59","Kerri88313965",28012
"19fisherman59","POTUS",28012
"LShiveler","YouTube",28013
"The_MAP_4_U","POTUS",28014
"bonkra46","YouTube",28017
"MichaelBrian330","GovMikeDeWine",28020
"noahsark1962","YouTube",28021
"username_cares","RealEricCarmen",28023
"EmahFred","YouTube",28024
"AmyRose77253769","CherryHealthMI",28025
"AmyRose77253769","GovWhitmer",28025
"AmyRose77253769","GayleKing",28025
"AmyRose77253769","adrianasdiaz",28025
"KOFitz","X22Report",28028
"KOFitz","Inevitable_ET",28029
"Mike_MGM_","SpeakerPelosi",28033
"nuffsaid631","TimJDillon",28035
"AnneRockwell13","WhiteHouse",28036
"coffeyd2016","YouTube",28039
"jayone305","YouTube",28040
"i_chugs","YouTube",28043
"TriciaDasilva1","YouTube",28045
"MojoMusky","RealEricCarmen",28046
"NTechlibre","WHO",28047
"morcreed6","YouTube",28050
"DimenRobles","YouTube",28052
"taylormade1970","YouTube",28057
"imp_sea","Dragonsoul9Fire",28063
"imp_sea","Dragonsoul9Fire",28065
"imp_sea","Urylle",28066
"freenaynow","CherryHealthMI",28067
"freenaynow","GovWhitmer",28067
"freenaynow","GayleKing",28067
"freenaynow","adrianasdiaz",28067
"freenaynow","POTUS",28068
"Beach_Comer","YouTube",28074
"Donaldlayton18","YouTube",28075
"tommysellsTN","Cernovich",28078
"LosDiggs","DonaldJTrumpJr",28079
"LosDiggs","realDonaldTrump",28079
"LosDiggs","POTUS",28079
"SanDiegoJoey","ZDoggMD",28080
"carl_baughman","DrJudyAMikovits",28081
"carl_baughman","Inevitable_ET",28082
"Cam58567139","bommaritoindy",28084
"MissyJo79","YouTube",28086
"lisameredith23","POTUS",28089
"heyk1967","YouTube",28090
"SPBaseballSteve","YouTube",28093
"OldSchool_Girl5","YouTube",28094
"serenewellness","YouTube",28095
"serenewellness","YouTube",28096
"birdie1162","Inevitable_ET",28100
"bgood21another","Proven_Right",28104
"User_Name_Null","POTUS",28108
"User_Name_Null","POTUS",28109
"User_Name_Null","realDonaldTrump",28109
"User_Name_Null","YouTube",28109
"LLViola","seanhannity",28110
"LLViola","JonathanTurley",28111
"Rain_78","SenTomCotton",28112
"Rain_78","LindseyGrahamSC",28112
"Rain_78","TuckerCarlson",28112
"Rain_78","IngrahamAngle",28112
"Rain_78","YouTube",28112
"BajamaMarie","YouTube",28115
"Kva87089223","YouTube",28116
"NGirrard","YouTube",28117
"Intuitive1966","YouTube",28120
"shorebound77","realDonaldTrump",28121
"DemocratFed","DrJudyAMikovits",28123
"LisaCreech18","YouTube",28125
"LisaCreech18","YouTube",28126
"haynes_th","YouTube",28130
"ermanimatt","YouTube",28131
"Kimmora02398332","RealEricCarmen",28135
"Kimmora02398332","POTUS",28136
"Kimmora02398332","realDonaldTrump",28136
"Kimmora02398332","YouTube",28136
"BrendaCasiano","YouTube",28138
"actionron1","YouTube",28139
"Cosmicinnj2","YouTube",28142
"RUCOMPLETE","YouTube",28143
"TVardalos1","RepAdamSchiff",28144
"TVardalos1","KamalaHarris",28144
"TVardalos1","JoeBiden",28144
"anemariematei","YouTube",28145
"rotroia","YouTube",28148
"REWalker6","YouTube",28149
"WildRos60673127","YouTube",28150
"PatriotsPosseUp","DonaldJTrumpJr",28152
"PatriotsPosseUp","IvankaTrump",28152
"PatriotsPosseUp","realDonaldTrump",28153
"PatriotsPosseUp","POTUS",28153
"KimmickM","julie_kelly2",28154
"yin689yang","tecn_preocupado",28156
"yin689yang","gerardotc",28157
"yin689yang","ctxt_es",28158
